Symbol,Name,Sector,Industry,Exchange
TRCH,"Torchlight Energy Resources, Inc.",Energy,Oil & Gas Production,nasdaq
TRMD,TORM plc,Transportation,Marine Transportation,nasdaq
TOTA,Tottenham Acquisition I Limited,Finance,Business Services,nasdaq
TOTAR,Tottenham Acquisition I Limited,Finance,Business Services,nasdaq
TOTAU,Tottenham Acquisition I Limited,Finance,Business Services,nasdaq
TOTAW,Tottenham Acquisition I Limited,Finance,Business Services,nasdaq
TBLT,"ToughBuilt Industries, Inc.",Capital Goods,Industrial Machinery/Components,nasdaq
TBLTU,"ToughBuilt Industries, Inc.",Capital Goods,Industrial Machinery/Components,nasdaq
TBLTW,"ToughBuilt Industries, Inc.",Capital Goods,Industrial Machinery/Components,nasdaq
TSEM,Tower Semiconductor Ltd.,Technology,Semiconductors,nasdaq
CLUB,"Town Sports International Holdings, Inc.",Consumer Services,Hotels/Resorts,nasdaq
TOWN,Towne Bank,,,nasdaq
TPIC,"TPI Composites, Inc.",Energy,Industrial Machinery/Components,nasdaq
TCON,"TRACON Pharmaceuticals, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),nasdaq
TSCO,Tractor Supply Company,Consumer Services,RETAIL: Building Materials,nasdaq
TW,Tradeweb Markets Inc.,Finance,Investment Bankers/Brokers/Service,nasdaq
TWMC,Trans World Entertainment Corp.,Consumer Services,Consumer Electronics/Video Chains,nasdaq
TACT,TransAct Technologies Incorporated,Technology,Computer peripheral equipment,nasdaq
TRNS,"Transcat, Inc.",Capital Goods,Electrical Products,nasdaq
TGA,TransGlobe Energy Corporation,Energy,Oil & Gas Production,nasdaq
TBIO,"Translate Bio, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),nasdaq
TMDX,"TransMedics Group, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,nasdaq
TA,TravelCenters of America Inc.,Consumer Durables,Automotive Aftermarket,nasdaq
TANNI,TravelCenters of America Inc.,Consumer Durables,Automotive Aftermarket,nasdaq
TANNL,TravelCenters of America Inc.,Consumer Durables,Automotive Aftermarket,nasdaq
TANNZ,TravelCenters of America Inc.,Consumer Durables,Automotive Aftermarket,nasdaq
TZOO,Travelzoo,Technology,EDP Services,nasdaq
TRMT,Tremont Mortgage Trust,Consumer Services,Real Estate Investment Trusts,nasdaq
TRVN,"Trevena, Inc.",Health Care,Major Pharmaceuticals,nasdaq
TRVI,"Trevi Therapeutics, Inc.",Health Care,Major Pharmaceuticals,nasdaq
TPCO,Tribune Publishing Company,Consumer Services,Newspapers/Magazines,nasdaq
TCDA,"Tricida, Inc.",Health Care,Major Pharmaceuticals,nasdaq
TCBK,TriCo Bancshares,Finance,Major Banks,nasdaq
TDAC,Trident Acquisitions Corp.,Finance,Business Services,nasdaq
TDACU,Trident Acquisitions Corp.,Finance,Business Services,nasdaq
TDACW,Trident Acquisitions Corp.,Finance,Business Services,nasdaq
TRIL,Trillium Therapeutics Inc.,Health Care,Major Pharmaceuticals,nasdaq
TRS,TriMas Corporation,Capital Goods,Industrial Specialties,nasdaq
TRMB,Trimble Inc.,Capital Goods,Industrial Machinery/Components,nasdaq
TRIB,Trinity Biotech plc,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,nasdaq
TMCX,Trinity Merger Corp.,Finance,Business Services,nasdaq
TMCXU,Trinity Merger Corp.,Finance,Business Services,nasdaq
TMCXW,Trinity Merger Corp.,Finance,Business Services,nasdaq
TRIP,"TripAdvisor, Inc.",Technology,"Computer Software: Programming, Data Processing",nasdaq
TSC,"TriState Capital Holdings, Inc.",Finance,Major Banks,nasdaq
TSCAP,"TriState Capital Holdings, Inc.",Finance,Major Banks,nasdaq
TSCBP,"TriState Capital Holdings, Inc.",Finance,Major Banks,nasdaq
TBK,"Triumph Bancorp, Inc.",Finance,Major Banks,nasdaq
TRVG,trivago N.V.,Technology,EDP Services,nasdaq
TROV,"TrovaGene, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),nasdaq
TRUE,"TrueCar, Inc.",Technology,"Computer Software: Programming, Data Processing",nasdaq
TRUP,"Trupanion, Inc.",Health Care,Medical Specialities,nasdaq
TRST,TrustCo Bank Corp NY,Finance,Major Banks,nasdaq
TRMK,Trustmark Corporation,Finance,Major Banks,nasdaq
TSRI,"TSR, Inc.",Technology,EDP Services,nasdaq
TTEC,"TTEC Holdings, Inc.",Technology,Professional Services,nasdaq
TTMI,"TTM Technologies, Inc.",Technology,Electrical Products,nasdaq
TC,TuanChe Limited,Miscellaneous,Business Services,nasdaq
TCX,Tucows Inc.,Technology,EDP Services,nasdaq
TUES,Tuesday Morning Corp.,Consumer Services,Department/Specialty Retail Stores,nasdaq
TOUR,Tuniu Corporation,Consumer Services,Transportation Services,nasdaq
TPTX,"Turning Point Therapeutics, Inc.",Health Care,Major Pharmaceuticals,nasdaq
HEAR,Turtle Beach Corporation,Capital Goods,Telecommunications Equipment,nasdaq
THCB,Tuscan Holdings Corp.,Finance,Business Services,nasdaq
THCBU,Tuscan Holdings Corp.,Finance,Business Services,nasdaq
THCBW,Tuscan Holdings Corp.,Finance,Business Services,nasdaq
THCA,Tuscan Holdings Corp. II,Finance,Business Services,nasdaq
THCAU,Tuscan Holdings Corp. II,Finance,Business Services,nasdaq
THCAW,Tuscan Holdings Corp. II,Finance,Business Services,nasdaq
BROG,Twelve Seas Investment Company,Finance,Business Services,nasdaq
BROGR,Twelve Seas Investment Company,Finance,Business Services,nasdaq
BROGU,Twelve Seas Investment Company,Finance,Business Services,nasdaq
BROGW,Twelve Seas Investment Company,Finance,Business Services,nasdaq
TWIN,"Twin Disc, Incorporated",Technology,Industrial Machinery/Components,nasdaq
TWST,Twist Bioscience Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),nasdaq
TRCB,Two River Bancorp,Finance,Major Banks,nasdaq
TYME,"Tyme Technologies, Inc.",Health Care,Major Pharmaceuticals,nasdaq
USCR,"U S Concrete, Inc.",Capital Goods,Building Materials,nasdaq
PRTS,"U.S. Auto Parts Network, Inc.",Consumer Services,Other Specialty Stores,nasdaq
USEG,U.S. Energy Corp.,Energy,Oil & Gas Production,nasdaq
GROW,"U.S. Global Investors, Inc.",Finance,Investment Managers,nasdaq
USAU,U.S. Gold Corp.,,,nasdaq
USWS,"U.S. Well Services, Inc.",Energy,Oilfield Services/Equipment,nasdaq
USWSW,"U.S. Well Services, Inc.",Energy,Oilfield Services/Equipment,nasdaq
UFPT,"UFP Technologies, Inc.",Capital Goods,Containers/Packaging,nasdaq
ULTA,"Ulta Beauty, Inc.",Consumer Services,Other Specialty Stores,nasdaq
UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductors,nasdaq
RARE,Ultragenyx Pharmaceutical Inc.,Health Care,Major Pharmaceuticals,nasdaq
ULBI,Ultralife Corporation,Miscellaneous,Industrial Machinery/Components,nasdaq
UMBF,UMB Financial Corporation,Finance,Major Banks,nasdaq
UMPQ,Umpqua Holdings Corporation,Finance,Savings Institutions,nasdaq
UNAM,Unico American Corporation,Finance,Property-Casualty Insurers,nasdaq
UNB,"Union Bankshares, Inc.",Finance,Major Banks,nasdaq
QURE,uniQure N.V.,Health Care,Major Pharmaceuticals,nasdaq
UAL,"United Airlines Holdings, Inc.",Transportation,Air Freight/Delivery Services,nasdaq
UBCP,"United Bancorp, Inc.",Finance,Major Banks,nasdaq
UBOH,"United Bancshares, Inc.",Finance,Major Banks,nasdaq
UBSI,"United Bankshares, Inc.",Finance,Major Banks,nasdaq
UCBI,"United Community Banks, Inc.",Finance,Major Banks,nasdaq
UCFC,United Community Financial Corp.,Finance,Banks,nasdaq
UBNK,"United Financial Bancorp, Inc.",Finance,Banks,nasdaq
UFCS,"United Fire Group, Inc",Finance,Property-Casualty Insurers,nasdaq
UIHC,United Insurance Holdings Corp.,Finance,Property-Casualty Insurers,nasdaq
UBFO,United Security Bancshares,Finance,Major Banks,nasdaq
USLM,"United States Lime & Minerals, Inc.",Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),nasdaq
UTHR,United Therapeutics Corporation,Health Care,Major Pharmaceuticals,nasdaq
UG,"United-Guardian, Inc.",Consumer Non-Durables,Package Goods/Cosmetics,nasdaq
UNIT,Uniti Group Inc.,Consumer Services,Real Estate Investment Trusts,nasdaq
UNTY,"Unity Bancorp, Inc.",Finance,Major Banks,nasdaq
UBX,"Unity Biotechnology, Inc.",Health Care,Major Pharmaceuticals,nasdaq
OLED,Universal Display Corporation,Capital Goods,Electrical Products,nasdaq
UEIC,Universal Electronics Inc.,Consumer Non-Durables,Consumer Electronics/Appliances,nasdaq
UFPI,"Universal Forest Products, Inc.",Basic Industries,Forest Products,nasdaq
ULH,"Universal Logistics Holdings, Inc.",Transportation,Trucking Freight/Courier Services,nasdaq
USAP,"Universal Stainless & Alloy Products, Inc.",Basic Industries,Steel/Iron Ore,nasdaq
UVSP,Univest Financial Corporation,Finance,Major Banks,nasdaq
UMRX,Unum Therapeutics Inc.,Health Care,Major Pharmaceuticals,nasdaq
TTTN,UP Fintech China-U.S. Internet Titans ETF,,,nasdaq
TIGR,UP Fintech Holding Limited,Finance,Investment Bankers/Brokers/Service,nasdaq
UPLD,"Upland Software, Inc.",Technology,Computer Software: Prepackaged Software,nasdaq
UPWK,Upwork Inc.,Technology,EDP Services,nasdaq
UONE,"Urban One, Inc.",Consumer Services,Broadcasting,nasdaq
UONEK,"Urban One, Inc.",Consumer Services,Broadcasting,nasdaq
URBN,"Urban Outfitters, Inc.",Consumer Services,Clothing/Shoe/Accessory Stores,nasdaq
MYT,"Urban Tea, Inc.",Basic Industries,Major Chemicals,nasdaq
URGN,UroGen Pharma Ltd.,Health Care,Major Pharmaceuticals,nasdaq
UROV,Urovant Sciences Ltd.,Health Care,Major Pharmaceuticals,nasdaq
ECOL,"US Ecology, Inc.",Public Utilities,Environmental Services,nasdaq
USAT,"USA Technologies, Inc.",Miscellaneous,Office Equipment/Supplies/Services,nasdaq
USATP,"USA Technologies, Inc.",Miscellaneous,Office Equipment/Supplies/Services,nasdaq
USAK,"USA Truck, Inc.",Transportation,Trucking Freight/Courier Services,nasdaq
USIO,"Usio, Inc.",Finance,Investment Bankers/Brokers/Service,nasdaq
UTMD,"Utah Medical Products, Inc.",Health Care,Medical/Dental Instruments,nasdaq
UTSI,UTStarcom Holdings Corp,Capital Goods,Telecommunications Equipment,nasdaq
UXIN,Uxin Limited,Miscellaneous,Business Services,nasdaq
VCNX,"Vaccinex, Inc.",Health Care,Major Pharmaceuticals,nasdaq
VLRX,"Valeritas Holdings, Inc.",Health Care,Medical/Dental Instruments,nasdaq
VALX,Validea Market Legends ETF,,,nasdaq
VLY,Valley National Bancorp,Finance,Major Banks,nasdaq
VLYPO,Valley National Bancorp,Finance,Major Banks,nasdaq
VLYPP,Valley National Bancorp,Finance,Major Banks,nasdaq
VALU,"Value Line, Inc.",Finance,Investment Managers,nasdaq
VNDA,Vanda Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,nasdaq
BBH,VanEck Vectors Biotech ETF,,,nasdaq
PPH,VanEck Vectors Pharmaceutical ETF,,,nasdaq
VWOB,Vanguard Emerging Markets Government Bond ETF,,,nasdaq
VNQI,Vanguard Global ex-U.S. Real Estate ETF,,,nasdaq
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,,,nasdaq
VGIT,Vanguard Intermediate-Term Treasury ETF,,,nasdaq
VIGI,Vanguard International Dividend Appreciation ETF,,,nasdaq
VYMI,Vanguard International High Dividend Yield ETF,,,nasdaq
VCLT,Vanguard Long-Term Corporate Bond ETF,,,nasdaq
VGLT,Vanguard Long-Treasury ETF,,,nasdaq
VMBS,Vanguard Mortgage-Backed Securities ETF,,,nasdaq
VONE,Vanguard Russell 1000 ETF,,,nasdaq
VONG,Vanguard Russell 1000 Growth ETF,,,nasdaq
VONV,Vanguard Russell 1000 Value ETF,,,nasdaq
VTWO,Vanguard Russell 2000 ETF,,,nasdaq
VTWG,Vanguard Russell 2000 Growth ETF,,,nasdaq
VTWV,Vanguard Russell 2000 Value ETF,,,nasdaq
VTHR,Vanguard Russell 3000 ETF,,,nasdaq
VCSH,Vanguard Short-Term Corporate Bond ETF,,,nasdaq
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund,,,nasdaq
VGSH,Vanguard Short-Term Treasury ETF,,,nasdaq
BND,Vanguard Total Bond Market ETF,,,nasdaq
VTC,Vanguard Total Corporate Bond ETF,,,nasdaq
BNDX,Vanguard Total International Bond ETF,,,nasdaq
VXUS,Vanguard Total International Stock ETF,,,nasdaq
BNDW,Vanguard Total World Bond ETF,,,nasdaq
VREX,Varex Imaging Corporation,Capital Goods,Industrial Machinery/Components,nasdaq
VRNS,"Varonis Systems, Inc.",Technology,Computer Software: Prepackaged Software,nasdaq
VBLT,Vascular Biogenics Ltd.,Health Care,Major Pharmaceuticals,nasdaq
VXRT,"Vaxart, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),nasdaq
VBIV,"VBI Vaccines, Inc.",Health Care,Major Pharmaceuticals,nasdaq
VTIQ,VectoIQ Acquisition Corp.,Finance,Business Services,nasdaq
VTIQU,VectoIQ Acquisition Corp.,Finance,Business Services,nasdaq
VTIQW,VectoIQ Acquisition Corp.,Finance,Business Services,nasdaq
VECO,Veeco Instruments Inc.,Technology,Industrial Machinery/Components,nasdaq
VEON,VEON Ltd.,Public Utilities,Telecommunications Equipment,nasdaq
VRA,"Vera Bradley, Inc.",Consumer Non-Durables,Apparel,nasdaq
VCYT,"Veracyte, Inc.",Health Care,Medical Specialities,nasdaq
VSTM,"Verastem, Inc.",Health Care,Major Pharmaceuticals,nasdaq
VERB,"Verb Technology Company, Inc.",Consumer Services,Other Consumer Services,nasdaq
VERBW,"Verb Technology Company, Inc.",Consumer Services,Other Consumer Services,nasdaq
VCEL,Vericel Corporation,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),nasdaq
VERY,"Vericity, Inc.",Finance,Life Insurance,nasdaq
VRNT,Verint Systems Inc.,Technology,EDP Services,nasdaq
VRSN,"VeriSign, Inc.",Technology,EDP Services,nasdaq
VRSK,"Verisk Analytics, Inc.",Technology,EDP Services,nasdaq
VBTX,"Veritex Holdings, Inc.",Finance,Major Banks,nasdaq
VERI,"Veritone, Inc.",Technology,EDP Services,nasdaq
VRML,"Vermillion, Inc.",Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,nasdaq
VRNA,Verona Pharma plc,Health Care,Major Pharmaceuticals,nasdaq
VRRM,Verra Mobility Corporation,Consumer Services,Transportation Services,nasdaq
VRCA,Verrica Pharmaceuticals Inc.,Health Care,Major Pharmaceuticals,nasdaq
VTNR,"Vertex Energy, Inc",Energy,Integrated oil Companies,nasdaq
VRTX,Vertex Pharmaceuticals Incorporated,Health Care,Major Pharmaceuticals,nasdaq
VERU,Veru Inc.,Health Care,Major Pharmaceuticals,nasdaq
VIA,Viacom Inc.,Consumer Services,Television Services,nasdaq
VIAB,Viacom Inc.,Consumer Services,Television Services,nasdaq
VSAT,"ViaSat, Inc.",Technology,Radio And Television Broadcasting And Communications Equipment,nasdaq
VIAV,Viavi Solutions Inc.,Technology,Semiconductors,nasdaq
VICL,Vical Incorporated,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),nasdaq
VICR,Vicor Corporation,Capital Goods,Industrial Machinery/Components,nasdaq
VCTR,"Victory Capital Holdings, Inc.",Finance,Investment Managers,nasdaq
CIZ,VictoryShares Developed Enhanced Volatility Wtd ETF,,,nasdaq
VSDA,VictoryShares Dividend Accelerator ETF,,,nasdaq
CEY,VictoryShares Emerging Market High Div Volatility Wtd ETF,,,nasdaq
CEZ,VictoryShares Emerging Market Volatility Wtd ETF,,,nasdaq
CID,VictoryShares International High Div Volatility Wtd ETF,,,nasdaq
CIL,VictoryShares International Volatility Wtd ETF,,,nasdaq
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,,,nasdaq
CFA,VictoryShares US 500 Volatility Wtd ETF,,,nasdaq
CSF,VictoryShares US Discovery Enhanced Volatility Wtd ETF,,,nasdaq
CDC,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,,,nasdaq
CDL,VictoryShares US Large Cap High Div Volatility Wtd ETF,,,nasdaq
VSMV,VictoryShares US Multi-Factor Minimum Volatility ETF,,,nasdaq
CSB,VictoryShares US Small Cap High Div Volatility Wtd ETF,,,nasdaq
CSA,VictoryShares US Small Cap Volatility Wtd ETF,,,nasdaq
VMD,"Viemed Healthcare, Inc.",Health Care,Hospital/Nursing Management,nasdaq
VRAY,"ViewRay, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,nasdaq
VKTX,"Viking Therapeutics, Inc.",Health Care,Major Pharmaceuticals,nasdaq
VKTXW,"Viking Therapeutics, Inc.",Health Care,Major Pharmaceuticals,nasdaq
VBFC,Village Bank and Trust Financial Corp.,Finance,Major Banks,nasdaq
VFF,"Village Farms International, Inc.",Consumer Non-Durables,Farming/Seeds/Milling,nasdaq
VLGEA,"Village Super Market, Inc.",Consumer Services,Food Chains,nasdaq
VIOT,"Viomi Technology Co., Ltd",Consumer Durables,Consumer Electronics/Appliances,nasdaq
VNOM,Viper Energy Partners LP,Energy,Oil & Gas Production,nasdaq
VIRC,Virco Manufacturing Corporation,Consumer Durables,Industrial Specialties,nasdaq
VTSI,"VirTra, Inc.",Consumer Services,Services-Misc. Amusement & Recreation,nasdaq
VIRT,"Virtu Financial, Inc.",Finance,Investment Bankers/Brokers/Service,nasdaq
VRTS,"Virtus Investment Partners, Inc.",Finance,Investment Managers,nasdaq
VRTSP,"Virtus Investment Partners, Inc.",Finance,Investment Managers,nasdaq
BBC,Virtus LifeSci Biotech Clinical Trials ETF,,,nasdaq
BBP,Virtus LifeSci Biotech Products ETF,,,nasdaq
VRTU,Virtusa Corporation,Technology,EDP Services,nasdaq
VISL,"Vislink Technologies, Inc.",Capital Goods,Telecommunications Equipment,nasdaq
VTGN,"VistaGen Therapeutics, Inc.",Health Care,Major Pharmaceuticals,nasdaq
VC,Visteon Corporation,Capital Goods,Auto Parts:O.E.M.,nasdaq
VIVE,"Viveve Medical, Inc.",Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,nasdaq
VVPR,VivoPower International PLC,Public Utilities,Power Generation,nasdaq
VVUS,"VIVUS, Inc.",Health Care,Major Pharmaceuticals,nasdaq
VOD,Vodafone Group Plc,Public Utilities,Telecommunications Equipment,nasdaq
VOXX,VOXX International Corporation,Technology,Electronic Components,nasdaq
VYGR,"Voyager Therapeutics, Inc.",Health Care,Biotechnology: Biological Products (No Diagnostic Substances),nasdaq
VSEC,VSE Corporation,Consumer Services,Military/Government/Technical,nasdaq
VTVT,vTv Therapeutics Inc.,Health Care,Major Pharmaceuticals,nasdaq
VUZI,Vuzix Corporation,Technology,Radio And Television Broadcasting And Communications Equipment,nasdaq
WAFU,Wah Fu Education Group Limited,Consumer Services,Other Consumer Services,nasdaq
HLAL,Wahed FTSE USA Shariah ETF,,,nasdaq
WTRH,Waitr Holdings Inc.,Miscellaneous,Business Services,nasdaq
WBA,"Walgreens Boots Alliance, Inc.",Health Care,Medical/Nursing Services,nasdaq
WSG,Wanda Sports Group Company Limited,Consumer Services,Services-Misc. Amusement & Recreation,nasdaq
WAFD,"Washington Federal, Inc.",Finance,Major Banks,nasdaq
WASH,"Washington Trust Bancorp, Inc.",Finance,Major Banks,nasdaq
WSBF,"Waterstone Financial, Inc.",Finance,Savings Institutions,nasdaq
WTRE,Watford Holdings Ltd.,,,nasdaq
WTREP,Watford Holdings Ltd.,Finance,Property-Casualty Insurers,nasdaq
WVE,WAVE Life Sciences Ltd.,Health Care,Major Pharmaceuticals,nasdaq
WSTG,"Wayside Technology Group, Inc.",Technology,Retail: Computer Software & Peripheral Equipment,nasdaq
WDFC,WD-40 Company,Basic Industries,Major Chemicals,nasdaq
HHHH,Wealthbridge Acquisition Limited,Finance,Business Services,nasdaq
HHHHR,Wealthbridge Acquisition Limited,Finance,Business Services,nasdaq
HHHHU,Wealthbridge Acquisition Limited,Finance,Business Services,nasdaq
HHHHW,Wealthbridge Acquisition Limited,Finance,Business Services,nasdaq
WB,Weibo Corporation,Technology,"Computer Software: Programming, Data Processing",nasdaq
WW,Weight Watchers International Inc,Consumer Services,Other Consumer Services,nasdaq
WEBK,"Wellesley Bancorp, Inc.",Finance,Banks,nasdaq
WEN,Wendy&#39;s Company (The),Consumer Services,Restaurants,nasdaq
WERN,"Werner Enterprises, Inc.",Transportation,Trucking Freight/Courier Services,nasdaq
WSBC,"WesBanco, Inc.",Finance,Major Banks,nasdaq
WTBA,West Bancorporation,Finance,Major Banks,nasdaq
WABC,Westamerica Bancorporation,Finance,Major Banks,nasdaq
WSTL,"Westell Technologies, Inc.",Public Utilities,Telecommunications Equipment,nasdaq
WINC,Western Asset Short Duration Income ETF,,,nasdaq
WBND,Western Asset Total Return ETF,,,nasdaq
WDC,Western Digital Corporation,Technology,Electronic Components,nasdaq
WNEB,"Western New England Bancorp, Inc.",Finance,Savings Institutions,nasdaq
WPRT,Westport Fuel Systems Inc,Energy,Industrial Machinery/Components,nasdaq
WWR,"Westwater Resources, Inc.",Basic Industries,Precious Metals,nasdaq
WEYS,"Weyco Group, Inc.",Consumer Non-Durables,Apparel,nasdaq
WHLR,"Wheeler Real Estate Investment Trust, Inc.",Consumer Services,Real Estate Investment Trusts,nasdaq
